agent_type,p01,p02,p03,p04,loss
LPCT,0.2516787388681134,1.0,0.015700666888300574,0.07571833750136248,17.22277720079029
LPCT,0.26935496251866003,0.6324996954163363,0.47141084667401334,0.2434413045892772,17.29702439781279
LPCT,0.2712318932033195,0.5941279726642082,0.5356742306030122,0.3869664829058852,17.547150809609576
LPCT,0.2983898050587458,0.24989449557842291,0.42903393821870045,0.5700914063633694,17.999904458042685
LPCT,0.2765052883591149,0.5574604000302064,0.3632211915516547,0.3576959357761776,18.331794155180262
LPCT,0.28167906329175335,0.5110831070601176,0.30263162546551675,0.4084886640778276,18.588718397618013
LPCT,0.23883323494149833,0.7991398785685854,0.37256437389646546,0.11808571730508288,19.176477812190285
LPCT,0.23587153267292116,0.7121736423047026,0.6184922716245934,0.17918761160372998,19.64488386892874
LPCT,0.2753737630247395,0.5079430145377671,0.4125252143422536,0.36043529641615785,19.6896421278609
LPCT,0.28667381521025137,0.39420980983394505,0.45165271840877796,0.3452578408655167,19.793151457170037
LPCT,0.29046540982307434,0.2645919569668187,0.8357555259384848,0.5206542376631207,19.946002066530887
LPCT,0.2777498797387396,0.44687534059817413,0.6352572185018432,0.3638340926077266,20.181219489645102
LPCT,0.2894073982645847,0.0,1.0,1.0,20.2653383952602
LPCT,0.2279747980169078,1.0,0.051553419176730675,0.8438779602919959,20.33735426344665
LPCT,0.2689698629702793,0.5325744836025711,0.4261582786163176,0.30894449168005417,20.41353077363622
LPCT,0.26218956903580143,0.5508013650472465,0.45784321530862737,0.3072086227750894,21.25823867385938
LPCT,0.26558289245872696,0.5018313578387508,0.31343287295051137,0.07241496056936603,22.74235839416183
LPCT,0.24711956363921617,0.5945930468771321,0.5174903533984024,0.33397555305334947,22.80420221156436
LPCT,0.2380945738304326,0.8238044075153259,0.01684364479740996,0.16395527629103157,23.759488920490227
LPCT,0.24739698124804443,0.5085609571659933,0.8115392811854383,0.4548524161394668,24.224160345529164
LPCT,0.2610497995145874,0.46215283868177925,0.4031145840095082,0.2293097652360303,24.734285102066284
LPCT,0.26937530614547484,0.3162050164630319,0.8762929583969958,0.4533033586835004,25.483778254160182
LPCT,0.2697764595314403,0.04624094546276577,0.813427297027115,0.17635144764583094,26.206236911183527
LPCT,0.21223409205211896,0.5894733206143872,0.9053626245750592,0.08697255414058952,27.022993301333287
LPCT,0.22346233208811428,0.780567433158642,0.08398118950848371,0.07662192993271344,27.36184688517688
LPCT,0.21200590833715519,0.7466503295461542,0.2693007617118208,0.36678155506916804,27.802829670584064
LPCT,0.25943763839977385,0.0,1.0,0.012040380643182025,29.533980055979992
LPCT,0.2541082871175008,0.32453829463644696,0.35930210979208965,0.56845390596719,30.568464339001068
LPCT,0.16637996895845752,1.0,0.0,0.0,35.648365915173486
LPCT,0.17247114737849223,0.9457902005768677,0.006623555233866612,0.047959299098606765,35.97142571826984
LPCT,0.22790566095789544,0.3671179497278205,0.578688688237713,0.5526705369357892,37.359323660376965
LPCT,0.11057830539579959,0.9121037363971248,0.12581643560352243,0.4220565139695276,48.23873060637885
LPCT,0.21042942900784306,0.020671111088665747,0.7610064811287042,0.9748309175605415,48.42311032494275
LPCT,0.16845533505908483,0.4533951206439418,0.61296395995103,0.09925613027720537,52.12488929854636
LPCT,0.17192568392635688,0.11877504578798723,0.0,0.3728782256517198,66.79874190046397
LPCT,0.15037274163146544,0.02020010945831301,0.9044446597686806,0.08043590565616682,76.90886424776465
LPCT,0.11189870364244638,0.0,0.9602020304050607,0.9881574507145957,100.72321887070686
LPCT,0.03548138597094597,0.0,1.0,1.0,153.76532724449103
